,CustomerId,Gender,Age,AgeGroup,Married,Dependents,noDependents,Referrals,noReferrals,PaperlessBilling,PaymentMethod,OnlineSecurity,OnlineBackup,TechSupport,UnlimitedData,AvgDownloadGB,StartDate,EndDate,EndDateTmp,ChurnLabel,ChurnScore,ChurnCategory,ChurnReason,CustomerLTV,SatisScore,TotalExtraDataCharge,AvgRoamCharge,TotalRoamCharge,Tenure_month,Sum_charge,Monthly_charge,ReasonCategory
1453,C-11495,여성,59,50대,Yes,No,0,Yes,5,Yes,계좌이체,Yes,No,Yes,Yes,26,2018-03-01,,2022-01-01,No,73,,,3012,4,0,13900,472570,46.0,3297200.0,71678.0,
1454,C-11496,여성,24,20대,No,No,0,Yes,2,Yes,신용카드,No,No,No,Yes,82,2019-01-01,,2022-01-01,No,72,,,3816,4,0,50740,1218480,36.0,3370400.0,93622.0,
1455,C-11497,남성,71,70대,Yes,Yes,1,Yes,1,Yes,계좌이체,Yes,Yes,Yes,No,10,2016-03-01,,2022-01-01,No,58,,,5035,3,146900,20790,1207860,70.0,7425400.0,106077.0,
1456,C-11498,남성,75,70대,No,No,0,No,0,Yes,계좌이체,No,No,No,No,13,2020-06-01,2021-01-01,2021-01-01,Yes,70,Competitor,Competitor made better offer,2015,3,0,44640,312560,8.0,816300.0,102038.0,PS
1457,C-11499,남성,58,50대,No,No,0,No,0,No,계좌이체,No,Yes,No,Yes,27,2021-05-01,2021-06-01,2021-06-01,Yes,85,Competitor,Competitor offered higher download speeds,3718,1,0,1470,1470,2.0,129200.0,64600.0,PS
1458,C-11500,남성,56,50대,No,No,0,No,0,Yes,이체/메일확인,Yes,No,No,Yes,22,2021-01-01,2021-08-01,2021-08-01,Yes,90,Company,Attitude of service provider,3736,1,0,38990,272780,8.0,460000.0,57500.0,CS
1459,C-11501,여성,66,60대,Yes,No,0,Yes,8,No,계좌이체,No,No,Yes,Yes,19,2017-12-01,,2022-01-01,No,62,,,4048,4,0,17630,652240,49.0,5124300.0,104578.0,
1460,C-11502,남성,34,30대,Yes,Yes,1,Yes,6,No,신용카드,No,No,No,No,0,2016-09-01,,2022-01-01,No,28,,,5535,3,0,33450,1736360,64.0,1855700.0,28995.0,
1461,C-11503,여성,42,40대,Yes,Yes,2,Yes,9,Yes,계좌이체,No,No,No,No,0,2017-04-01,,2022-01-01,No,71,,,5169,4,0,24520,1105030,57.0,1374900.0,24121.0,
1462,C-11504,남성,60,60대,Yes,Yes,2,Yes,4,No,신용카드,No,No,No,No,0,2017-06-01,,2022-01-01,No,51,,,4432,4,0,3160,136500,55.0,1560800.0,28378.0,
1463,C-11505,여성,23,20대,No,No,0,Yes,10,No,계좌이체,Yes,Yes,No,Yes,27,2018-11-01,,2022-01-01,No,72,,,2817,3,0,48590,1261870,38.0,3624100.0,95371.0,
1464,C-11506,남성,62,60대,No,No,0,No,0,No,계좌이체,No,Yes,No,Yes,28,2016-05-01,,2022-01-01,No,58,,,5601,3,0,12430,695400,68.0,7832600.0,115185.0,
1465,C-11507,여성,40,40대,No,No,0,No,0,No,계좌이체,No,No,No,No,15,2020-12-01,,2022-01-01,No,28,,,4831,5,11300,0,0,13.0,370000.0,28462.0,
1466,C-11508,여성,36,30대,Yes,Yes,2,Yes,1,No,계좌이체,No,Yes,Yes,Yes,26,2015-05-01,,2022-01-01,No,43,,,4732,4,0,28480,1933320,80.0,7937300.0,99216.0,
1467,C-11509,남성,25,20대,Yes,No,0,Yes,3,Yes,신용카드,No,Yes,No,No,27,2018-10-01,,2022-01-01,No,49,,,2068,4,33900,0,0,39.0,2103600.0,53938.0,
1468,C-11510,남성,35,30대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,14,2020-04-01,,2022-01-01,No,69,,,4867,5,0,13000,116960,21.0,2080100.0,99052.0,
1469,C-11511,남성,59,50대,No,No,0,No,0,Yes,신용카드,No,No,No,Yes,5,2020-10-01,2021-06-01,2021-06-01,Yes,100,Cosumer,Don't know,3721,2,0,40120,321150,9.0,491500.0,54611.0,Other
1470,C-11512,여성,49,40대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020-12-01,,2022-01-01,No,21,,,5566,3,0,3280,3280,13.0,326800.0,25138.0,
1471,C-11513,남성,41,40대,Yes,Yes,1,Yes,5,Yes,계좌이체,Yes,Yes,Yes,No,18,2015-02-01,,2022-01-01,No,62,,,6481,3,124300,29830,2116490,83.0,11431600.0,137730.0,
1472,C-11514,여성,47,40대,No,No,0,No,0,No,계좌이체,No,No,No,No,0,2020-06-01,2021-09-01,2021-09-01,Yes,87,Company,Don't know,5379,1,0,37400,561720,16.0,374300.0,23394.0,Other
1473,C-11515,여성,38,30대,Yes,No,0,Yes,1,No,계좌이체,Yes,Yes,Yes,Yes,14,2015-05-01,2021-03-01,2021-03-01,Yes,95,Company,Long distance charges,6173,1,0,6220,433470,71.0,7891400.0,111146.0,Price
1474,C-11516,여성,39,30대,Yes,No,0,Yes,9,Yes,신용카드,Yes,No,Yes,Yes,24,2015-01-01,,2022-01-01,No,72,,,6361,4,0,12320,884340,84.0,8510600.0,101317.0,
1475,C-11517,여성,22,20대,No,No,0,No,0,Yes,계좌이체,No,Yes,Yes,Yes,51,2019-04-01,,2022-01-01,No,36,,,5324,3,0,6890,145210,33.0,3884100.0,117700.0,
1476,C-11518,여성,45,40대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2016-07-01,,2022-01-01,No,57,,,5755,5,0,29720,1601780,66.0,1554100.0,23547.0,
1477,C-11519,여성,31,30대,No,No,0,Yes,10,No,신용카드,No,No,No,No,0,2020-05-01,,2022-01-01,No,58,,,3598,5,0,14920,119440,20.0,449700.0,22485.0,
1478,C-11520,여성,34,30대,No,No,0,No,0,Yes,신용카드,No,No,No,Yes,16,2019-01-01,,2022-01-01,No,66,,,5394,5,0,5420,130740,36.0,2109800.0,58606.0,
1479,C-11521,여성,20,20대,No,No,0,Yes,3,No,신용카드,No,No,No,No,0,2017-01-01,,2022-01-01,No,68,,,5461,5,0,15030,719250,60.0,1381600.0,23027.0,
1480,C-11522,여성,22,20대,No,No,0,No,0,No,신용카드,No,No,No,Yes,58,2021-05-01,2021-06-01,2021-06-01,Yes,81,Cosumer,Poor expertise of online support,3638,2,0,40230,40230,2.0,151900.0,75950.0,CS
1481,C-11523,여성,41,40대,Yes,Yes,3,Yes,6,Yes,신용카드,No,No,No,No,0,2020-08-01,,2022-01-01,No,20,,,3181,5,0,7570,37860,17.0,502000.0,29529.0,
1482,C-11524,남성,20,20대,No,No,0,Yes,1,No,신용카드,Yes,No,No,Yes,52,2019-08-01,,2022-01-01,No,73,,,3522,3,0,0,0,29.0,1538900.0,53066.0,
1483,C-11525,남성,48,40대,Yes,No,0,Yes,2,Yes,계좌이체,Yes,Yes,Yes,No,14,2015-01-01,,2022-01-01,No,55,,,4278,3,45200,33670,2424530,84.0,7748900.0,92249.0,
1484,C-11526,여성,30,30대,Yes,Yes,2,Yes,4,Yes,신용카드,No,Yes,No,Yes,59,2015-01-01,,2022-01-01,No,71,,,5560,4,0,33560,2413120,84.0,10263100.0,122180.0,
1485,C-11527,여성,75,70대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,24,2020-07-01,,2022-01-01,No,71,,,4611,5,0,0,0,18.0,899400.0,49967.0,
1486,C-11528,여성,21,20대,No,No,0,Yes,9,No,신용카드,Yes,Yes,Yes,No,59,2015-01-01,,2022-01-01,No,79,,,4288,4,22600,25310,1823260,84.0,7761300.0,92396.0,
1487,C-11529,여성,36,30대,Yes,Yes,1,Yes,1,No,신용카드,No,No,No,Yes,22,2020-11-01,2021-03-01,2021-03-01,Yes,90,Cosumer,Product dissatisfaction,5386,1,0,14580,58200,5.0,286200.0,57240.0,PS
1488,C-11530,남성,55,50대,Yes,Yes,2,Yes,9,No,신용카드,No,No,No,No,0,2015-11-01,,2022-01-01,No,40,,,6403,5,0,12660,781170,74.0,1812200.0,24489.0,
1489,C-11531,여성,29,20대,No,No,0,No,0,Yes,계좌이체,Yes,No,Yes,Yes,71,2018-04-01,2021-07-01,2021-07-01,Yes,73,Company,Attitude of service provider,2767,1,0,5090,197410,40.0,4493100.0,112328.0,CS
1490,C-11532,남성,27,20대,Yes,Yes,2,Yes,3,No,신용카드,No,No,No,No,0,2020-12-01,,2022-01-01,No,54,,,4540,4,0,31080,31080,13.0,347100.0,26700.0,
1491,C-11533,여성,56,50대,Yes,No,0,Yes,4,Yes,계좌이체,Yes,Yes,Yes,Yes,12,2016-10-01,,2022-01-01,No,63,,,4207,3,0,53340,2719010,63.0,4532200.0,71940.0,
1492,C-11534,남성,20,20대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,Yes,47,2016-12-01,2021-10-01,2021-10-01,Yes,74,Competitor,Attitude of support person,6105,1,0,50290,2916530,59.0,7186100.0,121798.0,PS
1493,C-11535,남성,44,40대,No,Yes,2,No,0,Yes,신용카드,No,Yes,No,Yes,13,2017-11-01,,2022-01-01,No,55,,,3571,5,0,1470,54580,50.0,4772800.0,95456.0,
1494,C-11536,남성,29,20대,No,No,0,No,0,No,계좌이체,Yes,No,No,Yes,48,2018-04-01,,2022-01-01,No,54,,,3957,4,0,29040,958690,45.0,4250600.0,94458.0,
1495,C-11537,남성,20,20대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2019-05-01,,2022-01-01,No,32,,,4958,3,0,35030,701050,32.0,743100.0,23222.0,
1496,C-11538,여성,58,50대,Yes,No,0,Yes,9,No,계좌이체,No,Yes,Yes,Yes,2,2018-06-01,,2022-01-01,No,24,,,3491,4,0,32210,999030,43.0,4073100.0,94723.0,
1497,C-11539,여성,57,50대,Yes,No,0,Yes,3,Yes,계좌이체,No,Yes,No,Yes,16,2020-02-01,2021-10-01,2021-10-01,Yes,84,Cosumer,Service dissatisfaction,4223,2,0,32540,650650,21.0,2628600.0,125171.0,CS
1498,C-11540,남성,47,40대,Yes,Yes,2,Yes,4,No,계좌이체,Yes,Yes,No,Yes,12,2015-09-01,,2022-01-01,No,48,,,5168,3,0,55940,3579160,76.0,7193000.0,94645.0,
1499,C-11541,남성,34,30대,Yes,No,0,Yes,3,No,신용카드,Yes,Yes,Yes,Yes,9,2015-01-01,,2022-01-01,No,55,,,4766,3,0,50960,3665270,84.0,7919400.0,94279.0,
1500,C-11542,남성,22,20대,No,No,0,Yes,9,Yes,계좌이체,No,No,No,Yes,82,2020-04-01,,2022-01-01,No,27,,,2993,3,0,34470,309730,21.0,2161600.0,102933.0,
1501,C-11543,남성,24,20대,No,No,0,No,0,No,계좌이체,Yes,No,No,Yes,48,2015-12-01,,2022-01-01,No,22,,,4344,3,0,51640,3149420,73.0,8931000.0,122342.0,
1502,C-11544,남성,63,60대,No,No,0,No,0,Yes,신용카드,Yes,Yes,Yes,Yes,28,2016-09-01,,2022-01-01,No,69,,,4322,3,0,36160,1881450,64.0,6440600.0,100634.0,
1503,C-11545,여성,29,20대,Yes,Yes,2,Yes,10,No,계좌이체,Yes,Yes,Yes,Yes,69,2015-04-01,,2022-01-01,No,33,,,4180,4,0,0,0,81.0,4367500.0,53920.0,
1504,C-11546,여성,33,30대,No,No,0,No,0,Yes,신용카드,No,Yes,No,No,23,2020-12-01,,2022-01-01,No,57,,,2742,4,67800,20340,20340,13.0,1249900.0,96146.0,
1505,C-11547,남성,45,40대,Yes,Yes,1,Yes,4,Yes,계좌이체,No,No,Yes,Yes,25,2015-05-01,,2022-01-01,No,27,,,4499,4,0,38530,2622500,80.0,6980000.0,87250.0,
1506,C-11548,남성,48,40대,Yes,No,0,Yes,3,Yes,신용카드,No,No,Yes,Yes,11,2019-11-01,,2022-01-01,No,36,,,3516,3,0,24970,350300,26.0,2030800.0,78108.0,
1507,C-11549,남성,28,20대,No,No,0,No,0,Yes,신용카드,No,No,Yes,Yes,48,2020-06-01,,2022-01-01,No,48,,,5124,3,0,0,0,19.0,822200.0,43274.0,
1508,C-11550,여성,75,70대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,28,2021-08-01,2021-10-01,2021-10-01,Yes,67,Competitor,Competitor offered more data,2767,1,0,10850,21580,3.0,255400.0,85133.0,PS
1509,C-11551,여성,53,50대,No,No,0,No,0,No,계좌이체,No,No,No,Yes,23,2020-12-01,,2022-01-01,No,74,,,2475,4,0,1360,1360,13.0,1022000.0,78615.0,
1510,C-11552,남성,46,40대,Yes,Yes,2,Yes,7,Yes,신용카드,No,No,No,No,0,2016-10-01,,2022-01-01,No,37,,,5461,4,0,19100,971120,63.0,1841700.0,29233.0,
1511,C-11553,여성,68,60대,Yes,No,0,Yes,1,Yes,계좌이체,Yes,No,No,Yes,20,2021-07-01,2021-11-01,2021-11-01,Yes,77,Cosumer,Network reliability,4708,1,0,21360,85430,5.0,595000.0,119000.0,PS
1512,C-11554,남성,27,20대,No,No,0,Yes,2,No,신용카드,No,No,No,No,0,2019-10-01,,2022-01-01,No,54,,,2742,3,0,52550,787720,27.0,600200.0,22230.0,
1513,C-11555,여성,21,20대,No,No,0,Yes,2,No,신용카드,No,Yes,Yes,Yes,82,2015-01-01,,2022-01-01,No,46,,,4807,4,0,13450,964120,84.0,10949400.0,130350.0,
1514,C-11556,남성,27,20대,Yes,No,0,Yes,1,Yes,신용카드,Yes,Yes,No,Yes,47,2016-11-01,,2022-01-01,No,21,,,5548,4,0,19890,993270,62.0,6884500.0,111040.0,
1515,C-11557,여성,77,70대,Yes,No,0,Yes,1,No,신용카드,No,Yes,No,Yes,30,2016-04-01,,2022-01-01,No,49,,,6015,5,0,26100,1484710,69.0,7596600.0,110096.0,
1516,C-11558,여성,46,40대,Yes,No,0,Yes,10,Yes,신용카드,Yes,Yes,Yes,Yes,6,2017-05-01,,2022-01-01,No,20,,,2221,3,0,36950,1626860,56.0,6296800.0,112443.0,
1517,C-11559,여성,42,40대,Yes,Yes,3,Yes,5,Yes,계좌이체,No,Yes,Yes,Yes,57,2015-11-01,,2022-01-01,No,49,,,4306,4,0,15030,928300,74.0,9719800.0,131349.0,
1518,C-11560,여성,75,70대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,10,2020-02-01,2021-04-01,2021-04-01,Yes,71,Cosumer,Service dissatisfaction,5342,3,0,39660,554830,15.0,1281000.0,85400.0,CS
1519,C-11561,여성,44,40대,No,No,0,No,0,Yes,계좌이체,Yes,Yes,Yes,Yes,13,2020-06-01,,2022-01-01,No,47,,,3601,4,0,3730,26440,19.0,1745700.0,91879.0,
1520,C-11562,여성,48,40대,Yes,No,0,Yes,1,Yes,계좌이체,Yes,Yes,No,Yes,5,2015-01-01,,2022-01-01,No,34,,,4848,4,0,44860,3233270,84.0,11067100.0,131751.0,
1521,C-11563,남성,39,30대,No,No,0,No,0,No,신용카드,No,No,Yes,Yes,5,2020-12-01,,2022-01-01,No,30,,,3178,3,0,29150,29150,13.0,722900.0,55608.0,
1522,C-11564,남성,78,70대,Yes,No,0,Yes,8,Yes,계좌이체,Yes,Yes,Yes,Yes,26,2015-01-01,,2022-01-01,No,56,,,4933,3,0,0,0,84.0,6269500.0,74637.0,
1523,C-11565,여성,38,30대,No,No,0,No,0,Yes,신용카드,No,No,No,Yes,21,2020-12-01,,2022-01-01,No,50,,,4916,3,0,55710,55710,13.0,667800.0,51369.0,
1524,C-11566,여성,63,60대,No,No,0,No,0,Yes,신용카드,No,No,No,Yes,10,2021-07-01,2021-10-01,2021-10-01,Yes,69,Competitor,Competitor offered higher download speeds,4965,3,0,29950,89950,4.0,338300.0,84575.0,PS
1525,C-11567,여성,46,40대,No,No,0,No,0,No,계좌이체,No,No,No,No,0,2018-05-01,,2022-01-01,No,46,,,4691,4,0,49490,1583810,44.0,1056000.0,24000.0,
1526,C-11568,여성,70,70대,Yes,No,0,Yes,6,Yes,계좌이체,No,Yes,No,Yes,27,2015-02-01,,2022-01-01,No,23,,,4951,4,0,24860,1765060,83.0,9732000.0,117253.0,
1527,C-11569,남성,69,60대,Yes,No,0,Yes,5,Yes,계좌이체,No,No,Yes,No,5,2016-01-01,,2022-01-01,No,40,,,4763,3,169500,11750,705120,72.0,8352900.0,116012.0,
1528,C-11570,여성,65,60대,No,No,0,No,0,No,이체/메일확인,No,No,No,Yes,15,2020-09-01,,2022-01-01,No,25,,,3048,3,0,35140,140690,16.0,938000.0,58625.0,
1529,C-11571,남성,27,20대,Yes,No,0,Yes,1,Yes,신용카드,No,Yes,Yes,Yes,85,2016-09-01,,2022-01-01,No,45,,,4465,3,0,10060,525340,64.0,7187100.0,112298.0,
1530,C-11572,여성,42,40대,No,No,0,No,0,No,신용카드,Yes,No,Yes,Yes,25,2018-08-01,,2022-01-01,No,63,,,2810,3,0,16390,473810,41.0,2821300.0,68812.0,
1531,C-11573,남성,23,20대,No,No,0,Yes,4,Yes,신용카드,No,No,Yes,Yes,27,2016-12-01,,2022-01-01,No,43,,,4995,3,0,38310,1878740,61.0,7206100.0,118133.0,
1532,C-11574,남성,21,20대,No,No,0,Yes,3,No,신용카드,No,Yes,Yes,Yes,26,2017-09-01,,2022-01-01,No,28,,,3724,4,0,0,0,52.0,3781600.0,72723.0,
1533,C-11575,여성,39,30대,Yes,No,0,Yes,5,Yes,신용카드,No,No,No,Yes,11,2016-04-01,,2022-01-01,No,31,,,6354,3,0,4180,239560,69.0,8233000.0,119319.0,
1534,C-11576,여성,25,20대,Yes,Yes,3,Yes,9,Yes,신용카드,No,No,No,Yes,41,2015-11-01,,2022-01-01,No,37,,,5057,5,0,41250,2560020,74.0,6118600.0,82684.0,
1535,C-11577,남성,51,50대,Yes,No,0,Yes,2,No,신용카드,No,Yes,Yes,No,22,2019-02-01,,2022-01-01,No,54,,,3200,4,101700,18760,432230,35.0,3534800.0,100994.0,
1536,C-11578,여성,25,20대,Yes,No,0,Yes,1,No,계좌이체,Yes,Yes,No,Yes,51,2015-08-01,,2022-01-01,No,32,,,6308,4,0,1470,94810,77.0,6383800.0,82906.0,
1537,C-11579,여성,33,30대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2017-11-01,,2022-01-01,No,62,,,2295,5,0,47010,1787550,50.0,1185000.0,23700.0,
1538,C-11580,여성,76,70대,Yes,No,0,Yes,9,No,계좌이체,Yes,Yes,Yes,Yes,5,2017-10-01,2021-10-01,2021-10-01,Yes,67,Competitor,Competitor offered more data,5915,1,0,48590,2334470,49.0,6776900.0,138304.0,PS
1539,C-11581,남성,62,60대,Yes,No,0,Yes,5,No,계좌이체,No,Yes,No,Yes,5,2015-01-01,,2022-01-01,No,70,,,4552,5,0,24860,1790710,84.0,8178300.0,97361.0,
1540,C-11582,여성,27,20대,Yes,No,0,Yes,8,No,계좌이체,No,No,No,No,0,2020-11-01,,2022-01-01,No,80,,,4107,5,0,40790,81470,14.0,307300.0,21950.0,
1541,C-11583,남성,31,30대,Yes,No,0,Yes,10,No,계좌이체,No,No,Yes,Yes,5,2018-09-01,,2022-01-01,No,71,,,2085,3,0,24750,693260,40.0,3546700.0,88668.0,
1542,C-11584,남성,67,60대,No,No,0,No,0,Yes,계좌이체,Yes,No,Yes,Yes,10,2015-08-01,,2022-01-01,No,29,,,5692,3,0,4970,323180,77.0,9877400.0,128278.0,
1543,C-11585,여성,58,50대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020-11-01,,2022-01-01,No,63,,,5816,5,0,7570,15030,14.0,350200.0,25014.0,
1544,C-11586,남성,42,40대,No,No,0,No,0,Yes,신용카드,No,No,No,Yes,30,2020-08-01,2021-06-01,2021-06-01,Yes,84,Company,Lack of self-service on Website,2529,1,0,0,0,11.0,437100.0,39736.0,CS
1545,C-11587,여성,41,40대,Yes,No,0,Yes,1,Yes,신용카드,No,Yes,No,Yes,25,2020-05-01,2021-09-01,2021-09-01,Yes,73,Company,Attitude of support person,3696,3,0,35820,573700,17.0,1803700.0,106100.0,PS
1546,C-11588,여성,28,20대,Yes,Yes,3,Yes,1,No,신용카드,Yes,Yes,Yes,Yes,59,2015-01-01,,2022-01-01,No,35,,,5192,4,0,0,0,84.0,5453000.0,64917.0,
1547,C-11589,여성,54,50대,Yes,No,0,Yes,7,No,신용카드,Yes,No,Yes,Yes,27,2020-01-01,,2022-01-01,No,74,,,3882,3,0,0,0,24.0,957800.0,39908.0,
1548,C-11590,여성,33,30대,Yes,Yes,1,Yes,1,Yes,계좌이체,No,No,No,No,0,2021-01-01,2021-02-01,2021-02-01,Yes,73,Company,Attitude of service provider,4633,3,0,8480,8480,2.0,45000.0,22500.0,CS
1549,C-11591,여성,46,40대,No,No,0,No,0,Yes,신용카드,No,No,Yes,Yes,29,2018-11-01,,2022-01-01,No,26,,,3080,4,0,0,0,38.0,2014100.0,53003.0,
1550,C-11592,여성,38,30대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2019-05-01,,2022-01-01,No,59,,,4700,3,0,43730,875520,32.0,721100.0,22534.0,
1551,C-11593,여성,51,50대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020-06-01,,2022-01-01,No,57,,,4764,5,0,8250,57860,19.0,431600.0,22716.0,
1552,C-11594,여성,55,50대,Yes,No,0,Yes,1,No,신용카드,Yes,Yes,Yes,Yes,19,2018-01-01,2021-03-01,2021-03-01,Yes,81,Cosumer,Limited range of services,2071,1,0,47570,1809470,39.0,3725500.0,95526.0,PS
1553,C-11595,남성,70,70대,Yes,No,0,Yes,3,Yes,계좌이체,Yes,Yes,No,Yes,20,2019-02-01,,2022-01-01,No,50,,,4999,3,0,35600,819480,35.0,3634500.0,103843.0,
1554,C-11596,남성,51,50대,Yes,No,0,Yes,8,Yes,계좌이체,Yes,Yes,Yes,Yes,29,2015-06-01,,2022-01-01,No,67,,,6103,3,0,53000,3550010,79.0,10291500.0,130272.0,
1555,C-11597,여성,63,60대,No,No,0,No,0,No,계좌이체,No,No,No,No,0,2017-01-01,,2022-01-01,No,41,,,5517,5,0,26890,1288770,60.0,1729200.0,28820.0,
1556,C-11598,남성,37,30대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,Yes,14,2015-09-01,,2022-01-01,No,38,,,5617,4,0,51750,3313730,76.0,9378300.0,123399.0,
1557,C-11599,여성,20,20대,No,No,0,No,0,Yes,계좌이체,Yes,No,No,Yes,73,2020-10-01,,2022-01-01,No,58,,,5125,3,0,11410,34240,15.0,1261300.0,84087.0,
1558,C-11600,여성,44,40대,No,No,0,No,0,Yes,신용카드,No,Yes,No,Yes,28,2018-05-01,,2022-01-01,No,60,,,2335,4,0,16050,513810,44.0,5483800.0,124632.0,
1559,C-11601,여성,46,40대,Yes,No,0,Yes,1,Yes,계좌이체,Yes,No,No,Yes,7,2016-04-01,2021-01-01,2021-01-01,Yes,81,Cosumer,Network reliability,4669,1,0,41470,2360680,58.0,4772100.0,82278.0,PS
1560,C-11602,남성,36,30대,Yes,Yes,3,Yes,6,No,계좌이체,No,Yes,Yes,Yes,51,2016-10-01,,2022-01-01,No,33,,,4952,5,0,10740,547490,63.0,6160700.0,97789.0,
1561,C-11603,남성,35,30대,No,No,0,No,0,Yes,신용카드,No,No,No,No,0,2020-06-01,2021-10-01,2021-10-01,Yes,82,Company,Lack of self-service on Website,3438,1,0,6440,103730,17.0,367200.0,21600.0,CS
1562,C-11604,여성,44,40대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2017-01-01,,2022-01-01,No,33,,,3642,4,0,39550,1896250,60.0,1826600.0,30443.0,
1563,C-11605,남성,64,60대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2019-07-01,,2022-01-01,No,20,,,2782,3,0,29720,534150,30.0,717800.0,23927.0,
1564,C-11606,남성,36,30대,No,Yes,3,No,0,No,신용카드,Yes,No,Yes,Yes,26,2019-02-01,,2022-01-01,No,24,,,2327,4,0,0,0,35.0,1638200.0,46806.0,
1565,C-11607,여성,38,30대,No,No,0,No,0,Yes,신용카드,Yes,No,No,Yes,17,2016-06-01,,2022-01-01,No,44,,,6250,3,0,4070,224980,67.0,3960400.0,59110.0,
1566,C-11608,여성,39,30대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020-11-01,,2022-01-01,No,24,,,5074,5,0,14350,28700,14.0,326800.0,23343.0,
1567,C-11609,남성,54,50대,Yes,No,0,Yes,1,Yes,신용카드,No,Yes,Yes,Yes,6,2021-02-01,2021-11-01,2021-11-01,Yes,72,Cosumer,Don't know,3016,2,0,19780,177640,10.0,1092000.0,109200.0,Other
1568,C-11610,남성,42,40대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2018-10-01,,2022-01-01,No,52,,,4962,3,0,44970,1213390,39.0,971700.0,24915.0,
1569,C-11611,여성,54,50대,No,No,0,No,0,No,계좌이체,No,No,No,No,21,2018-02-01,,2022-01-01,No,75,,,5097,4,45200,0,0,47.0,1358000.0,28894.0,
1570,C-11612,여성,52,50대,Yes,Yes,2,Yes,10,No,신용카드,No,No,No,No,0,2016-03-01,,2022-01-01,No,72,,,6186,4,0,29270,1694890,70.0,1699500.0,24279.0,
1571,C-11613,남성,52,50대,Yes,No,0,Yes,9,Yes,계좌이체,Yes,No,No,Yes,11,2017-07-01,,2022-01-01,No,47,,,2662,3,0,46560,1953430,54.0,5929300.0,109802.0,
1572,C-11614,여성,60,60대,Yes,No,0,Yes,8,Yes,신용카드,Yes,Yes,No,No,20,2017-05-01,,2022-01-01,No,21,,,2059,3,169500,50740,2230960,56.0,4047600.0,72279.0,
1573,C-11615,여성,30,30대,Yes,Yes,1,Yes,10,No,계좌이체,Yes,No,No,Yes,59,2017-06-01,,2022-01-01,No,23,,,3976,3,0,33900,1456680,55.0,4864100.0,88438.0,
1574,C-11616,여성,20,20대,No,No,0,Yes,2,No,이체/메일확인,No,No,No,No,0,2020-06-01,,2022-01-01,No,70,,,3575,4,0,47010,329400,19.0,458000.0,24105.0,
1575,C-11617,여성,79,70대,No,No,0,No,0,Yes,계좌이체,No,No,Yes,Yes,10,2019-06-01,2021-10-01,2021-10-01,Yes,78,Competitor,Competitor made better offer,4136,2,0,31750,890330,29.0,3571200.0,123145.0,PS
1576,C-11618,여성,25,20대,Yes,Yes,3,Yes,2,Yes,계좌이체,No,No,No,Yes,59,2017-08-01,,2022-01-01,No,53,,,3539,3,0,48820,2001000,53.0,5838000.0,110151.0,
1577,C-11619,남성,52,50대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,Yes,20,2019-01-01,2021-01-01,2021-01-01,Yes,77,Competitor,Competitor had better devices,4418,1,0,55710,1337020,25.0,2331800.0,93272.0,PS
1578,C-11620,여성,35,30대,Yes,No,0,Yes,1,Yes,신용카드,Yes,No,Yes,Yes,7,2018-03-01,2021-06-01,2021-06-01,Yes,68,Competitor,Competitor made better offer,2371,2,0,10740,419120,40.0,4940200.0,123505.0,PS
1579,C-11621,남성,48,40대,Yes,No,0,Yes,4,Yes,계좌이체,Yes,No,No,Yes,10,2015-08-01,,2022-01-01,No,70,,,5089,3,0,46560,3026140,77.0,9251500.0,120149.0,
1580,C-11622,남성,55,50대,No,No,0,No,0,No,신용카드,No,Yes,Yes,No,12,2017-09-01,,2022-01-01,No,38,,,5323,3,146900,0,0,52.0,2252000.0,43308.0,
1581,C-11623,여성,45,40대,Yes,No,0,Yes,6,No,신용카드,Yes,Yes,Yes,Yes,27,2017-03-01,,2022-01-01,No,52,,,5433,3,0,50620,2326110,58.0,4737300.0,81678.0,
1582,C-11624,남성,22,20대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,42,2018-10-01,2021-10-01,2021-10-01,Yes,76,Competitor,Competitor offered higher download speeds,5272,3,0,49720,1788680,37.0,3686500.0,99635.0,PS
1583,C-11625,남성,49,40대,No,No,0,No,0,Yes,계좌이체,No,Yes,Yes,Yes,2,2015-11-01,,2022-01-01,No,79,,,5157,5,0,55030,3413280,74.0,6865300.0,92774.0,
